-1.0306,1.022,1
-1.0181,-1.0183,-1
-0.96415,0.98994,1
0.99095,1.0228,1
1.0073,1.007,1
1.0147,-0.96374,1
0.99876,-1.0118,1
-0.95523,0.98005,1
1.0066,-0.99021,1
-1.012,1.0166,1
1.0098,1.0233,1
0.98072,0.9848,1
-0.98547,-0.98138,-1
0.99055,1.0144,1
-0.99417,0.97717,1
-0.99616,-0.99551,-1
-0.97962,0.99398,1
-1.036,-0.97307,-1
0.99745,-0.99095,1
-1.0338,1.0076,1
1.0405,-1.0128,1
-1.0119,-0.96748,-1
1.0357,-0.99949,1
-0.96791,-1.012,-1
-0.97331,0.98326,1
1.0134,1.0126,1
1.0262,1.0151,1
0.99718,-1.0145,1
-0.99749,1.036,1
-1.0215,1.0139,1
0.99413,1.0146,1
-0.97935,0.99415,1
-1.0097,-0.95424,-1
-0.9906,1.0372,1
-0.99395,0.99252,1
1.0066,-0.99623,1
0.99307,1.0039,1
-1.0399,-1.0119,-1
-0.96999,-0.98666,-1
1.0157,0.98647,1
1.0119,0.95894,1
-0.99295,-0.99755,-1
1.0003,-0.99987,1
-0.97163,0.98746,1
0.99288,-1.0143,1
-0.99998,0.99614,1
-0.99766,1.006,1
1.0141,-1.0414,1
-1.0143,1.0105,1
0.98645,-1.022,1
-1.0328,-1.0123,-1
-0.99972,-0.99301,-1
-1.0099,-1.011,-1
0.99153,0.99142,1
1.0066,-1.0158,1
1.0107,-1.0004,1
1.0252,-1.0057,1
1.0286,-0.99042,1
1.0031,0.99819,1
-0.99857,0.9939,1
0.97856,-1.0438,1
-1.0189,0.97862,1
-0.98762,0.98562,1
-0.98558,-0.97295,-1
1.0243,-0.99342,1
-1.0002,-0.99438,-1
-0.99359,-1.0033,-1
-0.95818,1.0191,1
-0.98754,1.0001,1
0.99316,-0.98971,1
-0.98445,-1.0249,-1
-0.98432,0.98477,1
1.0002,1.0024,1
-1.0413,1.0171,1
1.0134,-1.0017,1
0.97602,-0.99465,1
-1.0328,-1.0248,-1
-1.0096,1.0217,1
0.96802,1.0282,1
-0.99934,0.99834,1
0.99764,0.95894,1
0.98069,-1.0324,1
1.0172,0.98907,1
1.0107,-0.98192,1
1.01,-0.98373,1
-1.0307,-0.98704,-1
1.0035,-0.99839,1
1.0088,0.99593,1
0.9994,0.96751,1
0.95642,1.0111,1
-1.0389,0.98274,1
0.99348,-0.99501,1
-0.98633,-0.98073,-1
-1.0136,-1.0054,-1
-0.9986,-1.0121,-1
0.9803,0.99635,1
1.0174,0.96316,1
0.9644,-0.98644,1
-0.98504,1.0157,1
1.0221,0.99849,1
1.0012,-0.99483,1
-1.0072,1.0073,1
-1.0099,-0.99984,-1
1.0378,0.97165,1
1.006,-0.95393,1
1.0148,-1.0082,1
0.95768,1.0026,1
0.99128,-0.98984,1
-1.0031,1.0243,1
1.0119,1.0457,1
0.99818,-1.0038,1
1,-0.99065,1
-1.0076,0.98954,1
-1.014,1.0258,1
-1.0076,0.97804,1
1.0153,-0.9823,1
1.0333,-1.0013,1
-1.0084,-0.97857,-1
-1.0041,1.0025,1
-1.0174,-0.99888,-1
-1.0069,-1.0225,-1
0.99609,-1.0008,1
1.023,-1.0106,1
0.99927,-1.0097,1
-1.0087,0.98476,1
1.0025,-1.0148,1
-1.004,-0.99328,-1
-0.99244,1.0049,1
-1.0259,-0.99554,-1
0.99459,-1.0172,1
-1.0025,0.9964,1
-0.95772,0.99437,1
0.97395,0.97984,1
-0.99405,1.0049,1
0.98141,0.9916,1
-0.96815,1.01,1
0.99097,1.0145,1
1.0106,-0.98274,1
0.97892,-1.0178,1
-0.99529,-0.99571,-1
-0.999,0.99951,1
-1.0264,1.0186,1
1.0019,-0.95476,1
0.96266,-0.99734,1
0.97782,-0.9945,1
-0.99916,0.99369,1
-0.99877,1.0027,1
0.99206,-0.98775,1
-1.0225,-1.0117,-1
-0.99628,-1.0324,-1
-1.0135,1.0021,1
-1.0038,-0.9944,-1
-0.99827,-1.0074,-1
-0.97231,-0.96479,-1
1.0038,1.0011,1
1.0138,-0.98083,1
0.96991,-1.0214,1
-0.98233,-0.95424,-1
1.0235,-0.96043,1
1.008,-0.99387,1
-0.99402,0.98535,1
-0.975,1.032,1
-0.98622,0.97307,1
1.0414,1.0101,1
1.009,-1.022,1
1.0193,-0.97463,1
1.0143,-1.0179,1
-0.96558,1.017,1
-1.0012,-1.0027,-1
0.97804,0.99811,1
-0.99516,-0.97816,-1
1.0026,-1.0029,1
1.0169,0.96068,1
-0.96308,-1.0293,-1
-1.0118,0.98383,1
0.97083,0.97869,1
-1.0408,-0.97448,-1
1.0175,0.99034,1
0.9808,1.0014,1
0.9995,0.99018,1
-1.0458,1.0184,1
0.99152,-1.0165,1
-1.0071,1.0211,1
1.0002,1.0039,1
1.0093,0.96073,1
0.95259,-0.99444,1
-1.0074,-1.0061,-1
-1.0106,-1.0104,-1
1.0096,-1.0001,1
-1.0001,0.99634,1
-1.0042,-1.0077,-1
-1.0385,1.0073,1
0.97976,-1.0365,1
1.001,0.99944,1
1.009,-0.9805,1
-1.0072,-0.97782,-1
1.0328,-1.0244,1
1.0113,1.0148,1
1.0105,0.9782,1
-0.99957,1.044,1
